7.34E-03,2.00E+00,0.0539144,0.078125
7.50E-03,2.00E+00,0.0525992,0.078125
7.67E-03,2.00E+00,0.0551915,0.078125
7.84E-03,2.00E+00,0.0551915,0.078125
8.00E-03,2.00E+00,0.0564326,0.09375
8.17E-03,2.00E+00,0.0539144,0.09375
8.34E-03,2.00E+00,0.0512436,0.078125
8.50E-03,2.00E+00,0.0539144,0.078125
8.67E-03,2.00E+00,0.0498448,0.078125
8.84E-03,2.00E+00,0.0498448,0.078125
9.00E-03,2.00E+00,0.0469067,0.09375
9.17E-03,2.00E+00,0.0498448,0.09375
9.34E-03,2.00E+00,0.0498448,0.09375
9.50E-03,2.00E+00,0.0484003,0.078125
9.67E-03,2.00E+00,0.0469067,0.09375
9.84E-03,2.00E+00,0.0347361,0.078125
1.00E-02,2.00E+00,0.0347361,0.078125
1.02E-02,2.00E+00,0.0305372,0.09375
1.03E-02,2.00E+00,0.0258954,0.078125
1.05E-02,2.00E+00,0.0207064,0.078125
1.07E-02,2.00E+00,0.0207064,0.078125
1.08E-02,2.00E+00,0.0258954,0.09375
1.10E-02,2.00E+00,0.0148236,0.078125
1.12E-02,2.00E+00,0.0207064,0.09375
1.13E-02,2.00E+00,0.0207064,0.09375
1.15E-02,2.00E+00,0.0207064,0.09375
1.17E-02,2.00E+00,0.0258954,0.09375
1.18E-02,2.00E+00,0.0258954,0.09375
1.20E-02,2.00E+00,0.0282774,0.09375
1.22E-02,2.00E+00,0.0282774,0.09375
1.23E-02,2.00E+00,0.0282774,0.09375
1.25E-02,2.00E+00,0.0282774,0.09375
1.27E-02,2.00E+00,0.0326867,0.09375
1.28E-02,2.00E+00,0.0326867,0.09375
1.30E-02,2.00E+00,0.0305372,0.078125
1.32E-02,2.00E+00,0.0347361,0.078125
1.33E-02,2.00E+00,0.0347361,0.09375
1.35E-02,2.00E+00,0.0347361,0.09375
1.37E-02,2.00E+00,0.0347361,0.09375
1.38E-02,2.00E+00,0.0326867,0.078125
1.40E-02,2.00E+00,0.0326867,0.078125
1.42E-02,2.00E+00,0.0326867,0.078125
1.43E-02,2.00E+00,0.0305372,0.078125
1.45E-02,2.00E+00,0.0282774,0.0625
1.47E-02,2.00E+00,0.0282774,0.0625
1.48E-02,2.00E+00,0.0326867,0.078125
1.50E-02,2.00E+00,0.0347361,0.0625
1.52E-02,2.00E+00,0.0347361,0.0625
1.53E-02,2.00E+00,0.0347361,0.0625
1.55E-02,2.00E+00,0.0347361,0.0625
1.57E-02,2.00E+00,0.0347361,0.0625
1.58E-02,2.00E+00,0.0385695,0.0625
1.60E-02,2.00E+00,0.0420958,0.0625
1.62E-02,2.00E+00,0.0385695,0.046875
1.63E-02,2.00E+00,0.0385695,0.046875
1.65E-02,2.00E+00,0.0347361,0.046875
1.67E-02,2.00E+00,0.0347361,0.046875
1.68E-02,2.00E+00,0.0366945,0.046875
1.70E-02,2.00E+00,0.0326867,0.046875
1.72E-02,2.00E+00,0.0347361,0.046875
1.73E-02,2.00E+00,0.0305372,0.046875
1.75E-02,2.00E+00,0.0347361,0.0625
1.77E-02,2.00E+00,0.0347361,0.0625
1.78E-02,2.00E+00,0.0347361,0.0625
1.80E-02,2.00E+00,0.0305372,0.0625
1.82E-02,2.00E+00,0.0326867,0.0625
1.83E-02,2.00E+00,0.0305372,0.0625
1.85E-02,2.00E+00,0.0305372,0.046875
1.87E-02,2.00E+00,0.0282774,0.046875
1.88E-02,2.00E+00,0.0282774,0.046875
1.90E-02,2.00E+00,0.0305372,0.0625
1.92E-02,2.00E+00,0.0326867,0.078125
1.93E-02,2.00E+00,0.0347361,0.09375
1.95E-02,2.00E+00,0.0366945,0.09375
1.97E-02,0.00E+00,0.0420958,0.125
1.98E-02,0.00E+00,0.0469067,0.125
2.00E-02,0.00E+00,0.0469067,0.125
2.02E-02,0.00E+00,0.0437585,0.125
2.03E-02,0.00E+00,0.0403679,0.109375
2.05E-02,0.00E+00,0.0403679,0.109375
2.07E-02,0.00E+00,0.0420958,0.125
2.08E-02,0.00E+00,0.0420958,0.140625
2.10E-02,0.00E+00,0.0453607,0.140625
2.12E-02,0.00E+00,0.0420958,0.140625
2.13E-02,0.00E+00,0.0385695,0.140625
2.15E-02,0.00E+00,0.0385695,0.140625
2.17E-02,0.00E+00,0.0385695,0.140625
2.18E-02,0.00E+00,0.0385695,0.140625
2.20E-02,0.00E+00,0.0403679,0.140625
2.22E-02,0.00E+00,0.0385695,0.140625
2.23E-02,0.00E+00,0.0385695,0.140625
2.25E-02,0.00E+00,0.0366945,0.125
2.27E-02,0.00E+00,0.0403679,0.140625
2.28E-02,0.00E+00,0.0366945,0.140625
2.30E-02,0.00E+00,0.0366945,0.140625
2.32E-02,0.00E+00,0.0366945,0.140625
2.33E-02,0.00E+00,0.0366945,0.140625
2.35E-02,0.00E+00,0.0347361,0.140625
2.37E-02,0.00E+00,0.0347361,0.140625
2.38E-02,0.00E+00,0.0326867,0.140625
2.40E-02,0.00E+00,0.0347361,0.140625
2.42E-02,0.00E+00,0.0385695,0.140625
2.43E-02,0.00E+00,0.0366945,0.125
2.45E-02,0.00E+00,0.0326867,0.109375
2.47E-02,0.00E+00,0.0305372,0.109375
2.48E-02,0.00E+00,0.0305372,0.109375
2.50E-02,2.00E+00,0.0233773,0.09375
2.52E-02,2.00E+00,0.0115587,0.0625
2.53E-02,2.00E+00,0.0115587,0.0625
2.55E-02,2.00E+00,0.0115587,0.0625
2.57E-02,2.00E+00,0.0115587,0.0625
2.58E-02,2.00E+00,0.0115587,0.0625
2.60E-02,2.00E+00,0.00803233,0.046875
2.62E-02,2.00E+00,0,0.046875
2.63E-02,2.00E+00,0,0.0625
2.65E-02,2.00E+00,0.0115587,0.078125
2.67E-02,2.00E+00,0.0178631,0.09375
2.68E-02,0.00E+00,0.0207064,0.109375
2.70E-02,0.00E+00,0.0233773,0.109375
2.72E-02,0.00E+00,0.0233773,0.109375
2.73E-02,0.00E+00,0.0258954,0.109375
2.75E-02,0.00E+00,0.0258954,0.109375
2.77E-02,0.00E+00,0.0258954,0.109375
2.78E-02,0.00E+00,0.0258954,0.109375
2.80E-02,0.00E+00,0.0233773,0.109375
2.82E-02,0.00E+00,0.0258954,0.125
2.83E-02,0.00E+00,0.0258954,0.125
2.85E-02,0.00E+00,0.0258954,0.125
2.87E-02,0.00E+00,0.0258954,0.125
2.88E-02,0.00E+00,0.0282774,0.140625
2.90E-02,0.00E+00,0.0282774,0.140625
2.92E-02,0.00E+00,0.0282774,0.15625
2.93E-02,0.00E+00,0.0258954,0.15625
2.95E-02,0.00E+00,0.0233773,0.15625
2.97E-02,0.00E+00,0.0233773,0.15625
2.98E-02,0.00E+00,0.0258954,0.15625
3.00E-02,0.00E+00,0.0305372,0.15625
3.02E-02,0.00E+00,0.0282774,0.140625
3.03E-02,0.00E+00,0.0282774,0.140625
3.05E-02,0.00E+00,0.0282774,0.140625
3.07E-02,0.00E+00,0.0282774,0.140625
3.08E-02,0.00E+00,0.0326867,0.15625
3.10E-02,0.00E+00,0.0326867,0.15625
3.12E-02,0.00E+00,0.0326867,0.15625
3.13E-02,0.00E+00,0.0366945,0.15625
3.15E-02,0.00E+00,0.0366945,0.15625
3.17E-02,0.00E+00,0.0326867,0.140625
3.18E-02,0.00E+00,0.0258954,0.125
3.20E-02,0.00E+00,0.0258954,0.109375
3.22E-02,0.00E+00,0.0305372,0.125
3.24E-02,0.00E+00,0.0282774,0.109375
3.25E-02,0.00E+00,0.0282774,0.109375
3.27E-02,2.00E+00,0.0233773,0.09375
3.29E-02,2.00E+00,0.0282774,0.09375
3.30E-02,2.00E+00,0.0282774,0.09375
3.32E-02,2.00E+00,0.0282774,0.09375
3.34E-02,2.00E+00,0.0258954,0.078125
3.35E-02,2.00E+00,0.0233773,0.0625
3.37E-02,2.00E+00,0.0258954,0.078125
3.39E-02,2.00E+00,0.0258954,0.078125
3.40E-02,2.00E+00,0.0282774,0.078125
3.42E-02,2.00E+00,0.0258954,0.0625
3.44E-02,2.00E+00,0.0305372,0.078125
3.45E-02,2.00E+00,0.0282774,0.0625
3.47E-02,2.00E+00,0.0282774,0.0625
3.49E-02,2.00E+00,0.0258954,0.0625
3.50E-02,2.00E+00,0.0258954,0.0625
3.52E-02,2.00E+00,0.0233773,0.0625
3.54E-02,2.00E+00,0.0178631,0.046875
3.55E-02,2.00E+00,0.0233773,0.046875
3.57E-02,2.00E+00,0.0282774,0.046875
3.59E-02,2.00E+00,0.0282774,0.046875
3.60E-02,2.00E+00,0.0282774,0.046875
3.62E-02,2.00E+00,0.0258954,0.046875
3.64E-02,2.00E+00,0.0258954,0.046875
3.65E-02,2.00E+00,0.0258954,0.046875
3.67E-02,2.00E+00,0.0207064,0.046875
3.69E-02,2.00E+00,0.0258954,0.046875
3.70E-02,2.00E+00,0.0258954,0.046875
3.72E-02,2.00E+00,0.0258954,0.046875
3.74E-02,2.00E+00,0.0233773,0.03125
3.75E-02,2.00E+00,0.0178631,0.03125
3.77E-02,2.00E+00,0.0178631,0.03125
3.79E-02,2.00E+00,0.0258954,0.046875
3.80E-02,2.00E+00,0.0282774,0.046875
3.82E-02,2.00E+00,0.0305372,0.046875
3.84E-02,2.00E+00,0.0366945,0.0625
3.85E-02,2.00E+00,0.0403679,0.078125
3.87E-02,2.00E+00,0.0403679,0.078125
3.89E-02,2.00E+00,0.0403679,0.078125
3.90E-02,2.00E+00,0.0385695,0.078125
3.92E-02,2.00E+00,0.0385695,0.078125
3.94E-02,2.00E+00,0.0385695,0.0625
3.95E-02,2.00E+00,0.0403679,0.0625
3.97E-02,2.00E+00,0.0366945,0.0625
3.99E-02,2.00E+00,0.0403679,0.078125
4.00E-02,2.00E+00,0.0403679,0.078125
4.02E-02,2.00E+00,0.0437585,0.09375
4.04E-02,2.00E+00,0.0437585,0.09375
4.05E-02,0.00E+00,0.0469067,0.109375
4.07E-02,0.00E+00,0.0484003,0.125
4.09E-02,0.00E+00,0.0453607,0.125
4.10E-02,0.00E+00,0.0453607,0.140625
4.12E-02,0.00E+00,0.0453607,0.140625
4.14E-02,0.00E+00,0.0484003,0.15625
4.15E-02,0.00E+00,0.0469067,0.15625
4.17E-02,0.00E+00,0.0484003,0.171875
4.19E-02,0.00E+00,0.0498448,0.1875
4.20E-02,0.00E+00,0.0498448,0.1875
4.22E-02,0.00E+00,0.0498448,0.203125
4.24E-02,0.00E+00,0.0498448,0.203125
4.25E-02,0.00E+00,0.0525992,0.203125
4.27E-02,0.00E+00,0.0525992,0.21875
4.29E-02,0.00E+00,0.0512436,0.203125
4.30E-02,0.00E+00,0.0539144,0.203125
4.32E-02,0.00E+00,0.0498448,0.203125
4.34E-02,0.00E+00,0.0484003,0.203125
4.35E-02,0.00E+00,0.0469067,0.1875
4.37E-02,0.00E+00,0.0420958,0.171875
4.39E-02,0.00E+00,0.0385695,0.171875
4.40E-02,0.00E+00,0.0385695,0.171875
4.42E-02,0.00E+00,0.0385695,0.171875
4.44E-02,0.00E+00,0.0385695,0.171875
4.45E-02,0.00E+00,0.0420958,0.1875
4.47E-02,0.00E+00,0.0437585,0.203125
4.49E-02,0.00E+00,0.0420958,0.1875
4.50E-02,0.00E+00,0.0437585,0.203125
4.52E-02,0.00E+00,0.0403679,0.1875
4.54E-02,0.00E+00,0.0403679,0.1875
4.55E-02,0.00E+00,0.0366945,0.171875
4.57E-02,0.00E+00,0.0366945,0.171875
4.59E-02,0.00E+00,0.0347361,0.171875
4.60E-02,0.00E+00,0.0326867,0.15625
4.62E-02,0.00E+00,0.0326867,0.15625
4.64E-02,0.00E+00,0.0305372,0.140625
4.65E-02,0.00E+00,0.0305372,0.140625
4.67E-02,0.00E+00,0.0282774,0.140625
4.69E-02,0.00E+00,0.0326867,0.140625
4.70E-02,0.00E+00,0.0347361,0.125
4.72E-02,0.00E+00,0.0326867,0.109375
4.74E-02,0.00E+00,0.0326867,0.109375
4.75E-02,0.00E+00,0.0282774,0.109375
4.77E-02,0.00E+00,0.0282774,0.109375
4.79E-02,2.00E+00,0.0258954,0.09375
4.80E-02,2.00E+00,0.0233773,0.09375
4.82E-02,2.00E+00,0.0282774,0.09375
4.84E-02,2.00E+00,0.0258954,0.078125
4.85E-02,2.00E+00,0.0282774,0.078125
4.87E-02,2.00E+00,0.0282774,0.078125
4.89E-02,2.00E+00,0.0258954,0.078125
4.90E-02,2.00E+00,0.0282774,0.078125
4.92E-02,2.00E+00,0.0282774,0.078125
4.94E-02,2.00E+00,0.0326867,0.078125
4.95E-02,2.00E+00,0.0326867,0.078125
4.97E-02,2.00E+00,0.0366945,0.09375
4.99E-02,2.00E+00,0.0326867,0.078125
5.00E-02,2.00E+00,0.0282774,0.0625
5.02E-02,2.00E+00,0.0282774,0.0625
5.04E-02,2.00E+00,0.0258954,0.046875
5.05E-02,2.00E+00,0.0258954,0.046875
5.07E-02,2.00E+00,0.0258954,0.046875
5.09E-02,2.00E+00,0.0258954,0.046875
5.10E-02,2.00E+00,0.0258954,0.046875
5.12E-02,2.00E+00,0.0258954,0.0625
5.14E-02,2.00E+00,0.0258954,0.0625
5.15E-02,2.00E+00,0.0258954,0.0625
5.17E-02,2.00E+00,0.0233773,0.046875
5.19E-02,2.00E+00,0.0258954,0.046875
5.20E-02,2.00E+00,0.0258954,0.046875
5.22E-02,2.00E+00,0.0207064,0.046875
5.24E-02,2.00E+00,0.0148236,0.046875
5.25E-02,2.00E+00,0.0207064,0.0625
5.27E-02,2.00E+00,0.0207064,0.0625
5.29E-02,2.00E+00,0.0258954,0.078125
5.30E-02,2.00E+00,0.0258954,0.078125
5.32E-02,2.00E+00,0.0258954,0.09375
5.34E-02,2.00E+00,0.0258954,0.09375
5.35E-02,2.00E+00,0.0207064,0.09375
5.37E-02,2.00E+00,0.0233773,0.09375
5.39E-02,2.00E+00,0.0258954,0.078125
5.40E-02,2.00E+00,0.0258954,0.078125
5.42E-02,2.00E+00,0.0233773,0.078125
5.44E-02,2.00E+00,0.0207064,0.078125
5.45E-02,2.00E+00,0.0258954,0.09375
5.47E-02,2.00E+00,0.0207064,0.078125
5.49E-02,2.00E+00,0.0207064,0.078125
5.50E-02,2.00E+00,0.0148236,0.0625
5.52E-02,2.00E+00,0.0148236,0.0625
5.54E-02,2.00E+00,0.0148236,0.0625
5.55E-02,2.00E+00,0.0178631,0.078125
5.57E-02,2.00E+00,0.0178631,0.078125
5.59E-02,2.00E+00,0.0178631,0.078125
5.60E-02,2.00E+00,0.0178631,0.078125
5.62E-02,2.00E+00,0.0178631,0.078125
5.64E-02,2.00E+00,0.0178631,0.078125
5.65E-02,2.00E+00,0.0148236,0.078125
5.67E-02,2.00E+00,0.0148236,0.078125
5.69E-02,2.00E+00,0.0207064,0.078125
5.70E-02,2.00E+00,0.0207064,0.078125
5.72E-02,2.00E+00,0.0178631,0.078125
5.74E-02,2.00E+00,0.0178631,0.0625
5.75E-02,2.00E+00,0.0207064,0.0625
5.77E-02,2.00E+00,0.0207064,0.0625
5.79E-02,2.00E+00,0.0233773,0.0625
5.80E-02,2.00E+00,0.0258954,0.0625
5.82E-02,2.00E+00,0.0282774,0.0625
5.84E-02,2.00E+00,0.0347361,0.078125
5.85E-02,2.00E+00,0.0366945,0.09375
5.87E-02,2.00E+00,0.0366945,0.09375
5.89E-02,2.00E+00,0.0366945,0.09375
5.90E-02,2.00E+00,0.0326867,0.09375
5.92E-02,2.00E+00,0.0282774,0.078125
5.94E-02,2.00E+00,0.0305372,0.078125
5.95E-02,2.00E+00,0.0326867,0.078125
5.97E-02,2.00E+00,0.0326867,0.078125
5.99E-02,2.00E+00,0.0326867,0.078125
6.00E-02,2.00E+00,0.0326867,0.078125
6.02E-02,2.00E+00,0.0366945,0.09375
6.04E-02,2.00E+00,0.0366945,0.09375
6.05E-02,0.00E+00,0.0403679,0.109375
6.07E-02,0.00E+00,0.0420958,0.125
6.09E-02,0.00E+00,0.0403679,0.125
6.10E-02,0.00E+00,0.0437585,0.140625
6.12E-02,0.00E+00,0.0437585,0.140625
6.14E-02,0.00E+00,0.0469067,0.15625
6.15E-02,0.00E+00,0.0469067,0.15625
6.17E-02,0.00E+00,0.0484003,0.171875
6.19E-02,0.00E+00,0.0498448,0.1875
6.20E-02,0.00E+00,0.0498448,0.1875
6.22E-02,0.00E+00,0.0498448,0.203125
6.24E-02,0.00E+00,0.0498448,0.203125
6.25E-02,0.00E+00,0.0525992,0.203125
6.27E-02,0.00E+00,0.0525992,0.21875
6.29E-02,0.00E+00,0.0512436,0.203125
6.30E-02,0.00E+00,0.0539144,0.203125
6.32E-02,0.00E+00,0.0498448,0.203125
6.34E-02,0.00E+00,0.0484003,0.203125
6.35E-02,0.00E+00,0.0469067,0.1875
6.37E-02,0.00E+00,0.0420958,0.171875
6.39E-02,0.00E+00,0.0385695,0.171875
6.40E-02,0.00E+00,0.0385695,0.171875
6.42E-02,0.00E+00,0.0385695,0.171875
6.44E-02,0.00E+00,0.0385695,0.171875
6.45E-02,0.00E+00,0.0420958,0.1875
6.47E-02,0.00E+00,0.0437585,0.203125
6.49E-02,0.00E+00,0.0420958,0.1875
6.50E-02,0.00E+00,0.0437585,0.203125
6.52E-02,0.00E+00,0.0403679,0.1875
6.54E-02,0.00E+00,0.0403679,0.1875
6.55E-02,0.00E+00,0.0366945,0.171875
6.57E-02,0.00E+00,0.0366945,0.171875
6.59E-02,0.00E+00,0.0347361,0.171875
6.60E-02,0.00E+00,0.0326867,0.15625
6.62E-02,0.00E+00,0.0326867,0.15625
6.64E-02,0.00E+00,0.0305372,0.140625
6.65E-02,0.00E+00,0.0305372,0.140625
6.67E-02,0.00E+00,0.0282774,0.140625
6.69E-02,0.00E+00,0.0326867,0.140625
6.70E-02,0.00E+00,0.0347361,0.125
6.72E-02,0.00E+00,0.0326867,0.109375
6.74E-02,0.00E+00,0.0326867,0.109375
6.75E-02,0.00E+00,0.0282774,0.109375
6.77E-02,0.00E+00,0.0282774,0.109375
6.79E-02,2.00E+00,0.0258954,0.09375
6.80E-02,2.00E+00,0.0233773,0.09375
6.82E-02,2.00E+00,0.0282774,0.09375
6.84E-02,2.00E+00,0.0258954,0.078125
6.85E-02,2.00E+00,0.0282774,0.078125
6.87E-02,2.00E+00,0.0282774,0.078125
6.89E-02,2.00E+00,0.0258954,0.078125
6.90E-02,2.00E+00,0.0282774,0.078125
6.92E-02,2.00E+00,0.0282774,0.078125
6.94E-02,2.00E+00,0.0326867,0.078125
6.95E-02,2.00E+00,0.0326867,0.078125
6.97E-02,2.00E+00,0.0366945,0.09375
6.99E-02,2.00E+00,0.0326867,0.078125
7.00E-02,2.00E+00,0.0282774,0.0625
7.02E-02,2.00E+00,0.0282774,0.0625
7.04E-02,2.00E+00,0.0258954,0.046875
7.05E-02,2.00E+00,0.0258954,0.046875
7.07E-02,2.00E+00,0.0258954,0.046875
7.09E-02,2.00E+00,0.0258954,0.046875
7.10E-02,2.00E+00,0.0258954,0.046875
7.12E-02,2.00E+00,0.0258954,0.0625
7.14E-02,2.00E+00,0.0258954,0.0625
7.15E-02,2.00E+00,0.0258954,0.0625
7.17E-02,2.00E+00,0.0233773,0.046875
7.19E-02,2.00E+00,0.0258954,0.046875
7.20E-02,2.00E+00,0.0258954,0.046875
7.22E-02,2.00E+00,0.0207064,0.046875
7.24E-02,2.00E+00,0.0148236,0.046875
7.25E-02,2.00E+00,0.0207064,0.0625
7.27E-02,2.00E+00,0.0207064,0.0625
7.29E-02,2.00E+00,0.0258954,0.078125
7.30E-02,2.00E+00,0.0258954,0.078125
7.32E-02,2.00E+00,0.0258954,0.09375
7.34E-02,2.00E+00,0.0258954,0.09375
7.35E-02,2.00E+00,0.0207064,0.09375
7.37E-02,2.00E+00,0.0233773,0.09375
7.39E-02,2.00E+00,0.0258954,0.078125
7.40E-02,2.00E+00,0.0258954,0.078125
7.42E-02,2.00E+00,0.0233773,0.078125
7.44E-02,2.00E+00,0.0207064,0.078125
7.45E-02,2.00E+00,0.0258954,0.09375
7.47E-02,2.00E+00,0.0207064,0.078125
7.49E-02,2.00E+00,0.0207064,0.078125
7.50E-02,2.00E+00,0.0148236,0.0625
7.52E-02,2.00E+00,0.0148236,0.0625
7.54E-02,2.00E+00,0.0148236,0.0625
7.55E-02,2.00E+00,0.0178631,0.078125
7.57E-02,2.00E+00,0.0178631,0.078125
7.59E-02,2.00E+00,0.0178631,0.078125
7.60E-02,2.00E+00,0.0178631,0.078125
7.62E-02,2.00E+00,0.0178631,0.078125
7.64E-02,2.00E+00,0.0178631,0.078125
7.65E-02,2.00E+00,0.0148236,0.078125
7.67E-02,2.00E+00,0.0148236,0.078125
7.69E-02,2.00E+00,0.0207064,0.078125
7.70E-02,2.00E+00,0.0207064,0.078125
7.72E-02,2.00E+00,0.0178631,0.078125
7.74E-02,2.00E+00,0.0178631,0.0625
7.75E-02,2.00E+00,0.0207064,0.0625
7.77E-02,2.00E+00,0.0207064,0.0625
7.79E-02,2.00E+00,0.0233773,0.0625
7.80E-02,2.00E+00,0.0258954,0.0625
7.82E-02,2.00E+00,0.0282774,0.0625
7.84E-02,2.00E+00,0.0347361,0.078125
7.85E-02,2.00E+00,0.0366945,0.09375
7.87E-02,2.00E+00,0.0366945,0.09375
7.89E-02,2.00E+00,0.0366945,0.09375
7.90E-02,2.00E+00,0.0326867,0.09375
7.92E-02,2.00E+00,0.0282774,0.078125
7.94E-02,2.00E+00,0.0305372,0.078125
7.95E-02,2.00E+00,0.0326867,0.078125
7.97E-02,2.00E+00,0.0326867,0.078125
7.99E-02,2.00E+00,0.0326867,0.078125
8.00E-02,2.00E+00,0.0326867,0.078125
8.02E-02,2.00E+00,0.0366945,0.09375
8.04E-02,2.00E+00,0.0366945,0.09375
8.05E-02,0.00E+00,0.0403679,0.109375
8.07E-02,0.00E+00,0.0420958,0.125
8.09E-02,0.00E+00,0.0403679,0.125
8.10E-02,0.00E+00,0.0437585,0.140625
8.12E-02,0.00E+00,0.0437585,0.140625
8.14E-02,0.00E+00,0.0469067,0.15625
8.15E-02,0.00E+00,0.0469067,0.15625
8.17E-02,0.00E+00,0.0484003,0.171875
8.19E-02,0.00E+00,0.0498448,0.1875
8.20E-02,0.00E+00,0.0498448,0.1875
8.22E-02,0.00E+00,0.0498448,0.203125
8.24E-02,0.00E+00,0.0498448,0.203125
8.25E-02,0.00E+00,0.0525992,0.203125
8.27E-02,0.00E+00,0.0525992,0.21875
8.29E-02,0.00E+00,0.0512436,0.203125
8.30E-02,0.00E+00,0.0539144,0.203125
8.32E-02,0.00E+00,0.0498448,0.203125
8.34E-02,0.00E+00,0.0484003,0.203125
8.35E-02,0.00E+00,0.0469067,0.1875
8.37E-02,0.00E+00,0.0420958,0.171875
8.39E-02,0.00E+00,0.0385695,0.171875
8.40E-02,0.00E+00,0.0385695,0.171875
8.42E-02,0.00E+00,0.0385695,0.171875
8.44E-02,0.00E+00,0.0385695,0.171875
8.45E-02,0.00E+00,0.0420958,0.1875
8.47E-02,0.00E+00,0.0437585,0.203125
8.49E-02,0.00E+00,0.0420958,0.1875
8.50E-02,0.00E+00,0.0437585,0.203125
8.52E-02,0.00E+00,0.0403679,0.1875
8.54E-02,0.00E+00,0.0403679,0.1875
8.55E-02,0.00E+00,0.0366945,0.171875
8.57E-02,0.00E+00,0.0366945,0.171875
8.59E-02,0.00E+00,0.0347361,0.171875
8.60E-02,0.00E+00,0.0326867,0.15625
8.62E-02,0.00E+00,0.0326867,0.15625
8.64E-02,0.00E+00,0.0305372,0.140625
8.65E-02,0.00E+00,0.0305372,0.140625
8.67E-02,0.00E+00,0.0282774,0.140625
8.69E-02,0.00E+00,0.0326867,0.140625
8.70E-02,0.00E+00,0.0347361,0.125
8.72E-02,0.00E+00,0.0326867,0.109375
8.74E-02,0.00E+00,0.0326867,0.109375
8.75E-02,0.00E+00,0.0282774,0.109375
8.77E-02,0.00E+00,0.0282774,0.109375
8.79E-02,2.00E+00,0.0258954,0.09375
8.80E-02,2.00E+00,0.0233773,0.09375
8.82E-02,2.00E+00,0.0282774,0.09375
8.84E-02,2.00E+00,0.0258954,0.078125
8.85E-02,2.00E+00,0.0282774,0.078125
8.87E-02,2.00E+00,0.0282774,0.078125
8.89E-02,2.00E+00,0.0258954,0.078125
8.90E-02,2.00E+00,0.0282774,0.078125
8.92E-02,2.00E+00,0.0282774,0.078125
8.94E-02,2.00E+00,0.0326867,0.078125
8.95E-02,2.00E+00,0.0326867,0.078125
8.97E-02,2.00E+00,0.0366945,0.09375
8.99E-02,2.00E+00,0.0326867,0.078125
9.00E-02,2.00E+00,0.0282774,0.0625
9.02E-02,2.00E+00,0.0282774,0.0625
9.04E-02,2.00E+00,0.0258954,0.046875
9.05E-02,2.00E+00,0.0258954,0.046875
9.07E-02,2.00E+00,0.0258954,0.046875
9.09E-02,2.00E+00,0.0258954,0.046875
9.10E-02,2.00E+00,0.0258954,0.046875
9.12E-02,2.00E+00,0.0258954,0.0625
9.14E-02,2.00E+00,0.0258954,0.0625
9.15E-02,2.00E+00,0.0258954,0.0625
9.17E-02,2.00E+00,0.0233773,0.046875
9.19E-02,2.00E+00,0.0258954,0.046875
9.20E-02,2.00E+00,0.0258954,0.046875
9.22E-02,2.00E+00,0.0207064,0.046875
9.24E-02,2.00E+00,0.0148236,0.046875
9.25E-02,2.00E+00,0.0207064,0.0625
9.27E-02,2.00E+00,0.0207064,0.0625
9.29E-02,2.00E+00,0.0258954,0.078125
9.30E-02,2.00E+00,0.0258954,0.078125
9.32E-02,2.00E+00,0.0258954,0.09375
9.34E-02,2.00E+00,0.0258954,0.09375
9.35E-02,2.00E+00,0.0207064,0.09375
